"TIME","GEO","SEX","UNIT","Value"
"2019W27","Greece","Total","Number","2 377"
"2019W27","Greece","Males","Number","1 191"
"2019W27","Greece","Females","Number","1 186"
"2019W27","Spain","Total","Number","8 050"
"2019W27","Spain","Males","Number","4 035"
"2019W27","Spain","Females","Number","4 015"
"2019W27","France","Total","Number","11 000"
"2019W27","France","Males","Number","5 608"
"2019W27","France","Females","Number","5 392"
"2019W27","Croatia","Total","Number","930"
"2019W27","Croatia","Males","Number","451"
"2019W27","Croatia","Females","Number","479"
"2019W27","Italy","Total","Number","12 324"
"2019W27","Italy","Males","Number","5 853"
"2019W27","Italy","Females","Number","6 471"
"2019W27","Cyprus","Total","Number","120"
"2019W27","Cyprus","Males","Number","61"
"2019W27","Cyprus","Females","Number","59"
"2019W27","Latvia","Total","Number","483"
"2019W27","Latvia","Males","Number","232"
"2019W27","Latvia","Females","Number","251"
"2019W27","Lithuania","Total","Number","677"
"2019W27","Lithuania","Males","Number","340"
"2019W27","Lithuania","Females","Number","337"
"2019W27","Luxembourg","Total","Number","71"
"2019W27","Luxembourg","Males","Number","31"
"2019W27","Luxembourg","Females","Number","40"
"2019W27","Hungary","Total","Number","2 242"
"2019W27","Hungary","Males","Number","1 107"
"2019W27","Hungary","Females","Number","1 135"
"2019W27","Malta","Total","Number","55"
"2019W27","Malta","Males","Number","30"
"2019W27","Malta","Females","Number","25"
"2019W27","Netherlands","Total","Number","2 726"
"2019W27","Netherlands","Males","Number","1 356"
"2019W27","Netherlands","Females","Number","1 370"
"2019W27","Austria","Total","Number","1 508"
"2019W27","Austria","Males","Number","727"
"2019W27","Austria","Females","Number","781"
"2019W27","Poland","Total","Number","7 074"
"2019W27","Poland","Males","Number","3 663"
"2019W27","Poland","Females","Number","3 411"
"2019W27","Portugal","Total","Number","1 882"
"2019W27","Portugal","Males","Number","962"
"2019W27","Portugal","Females","Number","920"
"2019W27","Romania","Total","Number","4 834"
"2019W27","Romania","Males","Number","2 632"
"2019W27","Romania","Females","Number","2 202"
"2019W27","Slovenia","Total","Number","349"
"2019W27","Slovenia","Males","Number","180"
"2019W27","Slovenia","Females","Number","169"
"2019W27","Slovakia","Total","Number","910"
"2019W27","Slovakia","Males","Number","468"
"2019W27","Slovakia","Females","Number","442"
"2019W27","Finland","Total","Number","947"
"2019W27","Finland","Males","Number","482"
"2019W27","Finland","Females","Number","465"
"2019W27","Sweden","Total","Number","1 537"
"2019W27","Sweden","Males","Number","744"
"2019W27","Sweden","Females","Number","793"
"2019W27","United Kingdom","Total","Number","10 296"
"2019W27","United Kingdom","Males","Number","5 116"
"2019W27","United Kingdom","Females","Number","5 180"
"2019W27","Iceland","Total","Number","40"
"2019W27","Iceland","Males","Number","17"
"2019W27","Iceland","Females","Number","23"
"2019W27","Liechtenstein","Total","Number","8"
"2019W27","Liechtenstein","Males","Number","5"
"2019W27","Liechtenstein","Females","Number","3"
"2019W27","Norway","Total","Number","736"
"2019W27","Norway","Males","Number","345"
"2019W27","Norway","Females","Number","391"
"2019W27","Switzerland","Total","Number","1 258"
"2019W27","Switzerland","Males","Number","632"
"2019W27","Switzerland","Females","Number","626"
"2019W27","Montenegro","Total","Number","117"
"2019W27","Montenegro","Males","Number","54"
"2019W27","Montenegro","Females","Number","63"
"2019W27","Albania","Total","Number","428"
"2019W27","Albania","Males","Number","216"
"2019W27","Albania","Females","Number","212"
"2019W27","Serbia","Total","Number","1 850"
"2019W27","Serbia","Males","Number","962"
"2019W27","Serbia","Females","Number","888"
"2019W27","Andorra","Total","Number","9"
"2019W27","Andorra","Males","Number","0"
"2019W27","Andorra","Females","Number","9"
"2019W27","Armenia","Total","Number","361"
"2019W27","Armenia","Males","Number","179"
"2019W27","Armenia","Females","Number","182"
"2019W27","Georgia","Total","Number","765"
"2019W27","Georgia","Males","Number","406"
"2019W27","Georgia","Females","Number","359"
"2019W28","Belgium","Total","Number","1 788"
"2019W28","Belgium","Males","Number","854"
"2019W28","Belgium","Females","Number","934"
"2019W28","Bulgaria","Total","Number","1 820"
"2019W28","Bulgaria","Males","Number","952"
"2019W28","Bulgaria","Females","Number","868"
"2019W28","Czechia","Total","Number","1 956"
"2019W28","Czechia","Males","Number","1 009"
"2019W28","Czechia","Females","Number","947"
"2019W28","Denmark","Total","Number","953"
"2019W28","Denmark","Males","Number","485"
"2019W28","Denmark","Females","Number","468"
"2019W28","Germany (until 1990 former territory of the FRG)","Total","Number","16 319"
"2019W28","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2019W28","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2019W28","Estonia","Total","Number","278"
"2019W28","Estonia","Males","Number","122"
"2019W28","Estonia","Females","Number","156"
"2019W28","Greece","Total","Number","2 258"
"2019W28","Greece","Males","Number","1 120"
"2019W28","Greece","Females","Number","1 138"
"2019W28","Spain","Total","Number","7 463"
"2019W28","Spain","Males","Number","3 724"
"2019W28","Spain","Females","Number","3 739"
"2019W28","France","Total","Number","10 556"
"2019W28","France","Males","Number","5 332"
"2019W28","France","Females","Number","5 224"
"2019W28","Croatia","Total","Number","870"
"2019W28","Croatia","Males","Number","420"
"2019W28","Croatia","Females","Number","450"
"2019W28","Italy","Total","Number","11 617"
"2019W28","Italy","Males","Number","5 512"
"2019W28","Italy","Females","Number","6 105"
"2019W28","Cyprus","Total","Number","133"
"2019W28","Cyprus","Males","Number","63"
"2019W28","Cyprus","Females","Number","70"
"2019W28","Latvia","Total","Number","493"
"2019W28","Latvia","Males","Number","225"
"2019W28","Latvia","Females","Number","268"
"2019W28","Lithuania","Total","Number","671"
"2019W28","Lithuania","Males","Number","340"
"2019W28","Lithuania","Females","Number","331"
"2019W28","Luxembourg","Total","Number","86"
"2019W28","Luxembourg","Males","Number","48"
"2019W28","Luxembourg","Females","Number","38"
"2019W28","Hungary","Total","Number","2 065"
"2019W28","Hungary","Males","Number","996"
"2019W28","Hungary","Females","Number","1 069"
"2019W28","Malta","Total","Number","68"
"2019W28","Malta","Males","Number","38"
"2019W28","Malta","Females","Number","30"
"2019W28","Netherlands","Total","Number","2 763"
"2019W28","Netherlands","Males","Number","1 329"
"2019W28","Netherlands","Females","Number","1 434"
"2019W28","Austria","Total","Number","1 338"
"2019W28","Austria","Males","Number","659"
"2019W28","Austria","Females","Number","679"
"2019W28","Poland","Total","Number","7 113"
"2019W28","Poland","Males","Number","3 707"
"2019W28","Poland","Females","Number","3 406"
"2019W28","Portugal","Total","Number","1 898"
"2019W28","Portugal","Males","Number","942"
"2019W28","Portugal","Females","Number","956"
"2019W28","Romania","Total","Number","4 338"
"2019W28","Romania","Males","Number","2 335"
"2019W28","Romania","Females","Number","2 003"
"2019W28","Slovenia","Total","Number","327"
"2019W28","Slovenia","Males","Number","170"
"2019W28","Slovenia","Females","Number","157"
"2019W28","Slovakia","Total","Number","876"
"2019W28","Slovakia","Males","Number","452"
"2019W28","Slovakia","Females","Number","424"
"2019W28","Finland","Total","Number","982"
"2019W28","Finland","Males","Number","532"
"2019W28","Finland","Females","Number","450"
"2019W28","Sweden","Total","Number","1 558"
"2019W28","Sweden","Males","Number","781"
"2019W28","Sweden","Females","Number","777"
"2019W28","United Kingdom","Total","Number","10 475"
"2019W28","United Kingdom","Males","Number","5 291"
"2019W28","United Kingdom","Females","Number","5 184"
"2019W28","Iceland","Total","Number","42"
"2019W28","Iceland","Males","Number","17"
"2019W28","Iceland","Females","Number","25"
"2019W28","Liechtenstein","Total","Number","5"
"2019W28","Liechtenstein","Males","Number","3"
"2019W28","Liechtenstein","Females","Number","2"
"2019W28","Norway","Total","Number","735"
"2019W28","Norway","Males","Number","395"
"2019W28","Norway","Females","Number","340"
"2019W28","Switzerland","Total","Number","1 225"
"2019W28","Switzerland","Males","Number","555"
"2019W28","Switzerland","Females","Number","670"
"2019W28","Montenegro","Total","Number","112"
"2019W28","Montenegro","Males","Number","70"
"2019W28","Montenegro","Females","Number","42"
"2019W28","Albania","Total","Number","382"
"2019W28","Albania","Males","Number","191"
"2019W28","Albania","Females","Number","191"
"2019W28","Serbia","Total","Number","1 703"
"2019W28","Serbia","Males","Number","891"
"2019W28","Serbia","Females","Number","812"
"2019W28","Andorra","Total","Number","6"
"2019W28","Andorra","Males","Number","4"
"2019W28","Andorra","Females","Number","2"
"2019W28","Armenia","Total","Number","499"
"2019W28","Armenia","Males","Number","253"
"2019W28","Armenia","Females","Number","246"
"2019W28","Georgia","Total","Number","807"
"2019W28","Georgia","Males","Number","437"
"2019W28","Georgia","Females","Number","370"
"2019W29","Belgium","Total","Number","1 882"
"2019W29","Belgium","Males","Number","926"
"2019W29","Belgium","Females","Number","956"
"2019W29","Bulgaria","Total","Number","1 867"
"2019W29","Bulgaria","Males","Number","966"
"2019W29","Bulgaria","Females","Number","901"
"2019W29","Czechia","Total","Number","2 034"
"2019W29","Czechia","Males","Number","1 060"
"2019W29","Czechia","Females","Number","974"
"2019W29","Denmark","Total","Number","977"
"2019W29","Denmark","Males","Number","507"
"2019W29","Denmark","Females","Number","470"
"2019W29","Germany (until 1990 former territory of the FRG)","Total","Number","16 856"
"2019W29","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2019W29","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2019W29","Estonia","Total","Number","286"
"2019W29","Estonia","Males","Number","136"
"2019W29","Estonia","Females","Number","150"
"2019W29","Greece","Total","Number","2 097"
"2019W29","Greece","Males","Number","1 091"
"2019W29","Greece","Females","Number","1 006"
"2019W29","Spain","Total","Number","7 301"
"2019W29","Spain","Males","Number","3 706"
"2019W29","Spain","Females","Number","3 595"
"2019W29","France","Total","Number","10 605"
"2019W29","France","Males","Number","5 471"
"2019W29","France","Females","Number","5 134"
"2019W29","Croatia","Total","Number","933"
"2019W29","Croatia","Males","Number","445"
"2019W29","Croatia","Females","Number","488"
"2019W29","Italy","Total","Number","11 019"
"2019W29","Italy","Males","Number","5 387"
"2019W29","Italy","Females","Number","5 632"
"2019W29","Cyprus","Total","Number","92"
"2019W29","Cyprus","Males","Number","48"
"2019W29","Cyprus","Females","Number","44"
"2019W29","Latvia","Total","Number","535"
"2019W29","Latvia","Males","Number","248"
"2019W29","Latvia","Females","Number","287"
"2019W29","Lithuania","Total","Number","681"
"2019W29","Lithuania","Males","Number","305"
"2019W29","Lithuania","Females","Number","376"
"2019W29","Luxembourg","Total","Number","70"
"2019W29","Luxembourg","Males","Number","34"
"2019W29","Luxembourg","Females","Number","36"
"2019W29","Hungary","Total","Number","2 292"
"2019W29","Hungary","Males","Number","1 117"
"2019W29","Hungary","Females","Number","1 175"
"2019W29","Malta","Total","Number","50"
"2019W29","Malta","Males","Number","25"
"2019W29","Malta","Females","Number","25"
"2019W29","Netherlands","Total","Number","2 585"
"2019W29","Netherlands","Males","Number","1 273"
"2019W29","Netherlands","Females","Number","1 312"
"2019W29","Austria","Total","Number","1 430"
"2019W29","Austria","Males","Number","685"
"2019W29","Austria","Females","Number","745"
"2019W29","Poland","Total","Number","7 439"
"2019W29","Poland","Males","Number","3 878"
"2019W29","Poland","Females","Number","3 561"
"2019W29","Portugal","Total","Number","1 821"
"2019W29","Portugal","Males","Number","901"
"2019W29","Portugal","Females","Number","920"
"2019W29","Romania","Total","Number","4 424"
"2019W29","Romania","Males","Number","2 379"
"2019W29","Romania","Females","Number","2 045"
"2019W29","Slovenia","Total","Number","351"
"2019W29","Slovenia","Males","Number","173"
"2019W29","Slovenia","Females","Number","178"
"2019W29","Slovakia","Total","Number","947"
"2019W29","Slovakia","Males","Number","482"
"2019W29","Slovakia","Females","Number","465"
"2019W29","Finland","Total","Number","962"
"2019W29","Finland","Males","Number","495"
"2019W29","Finland","Females","Number","467"
"2019W29","Sweden","Total","Number","1 482"
"2019W29","Sweden","Males","Number","720"
"2019W29","Sweden","Females","Number","762"
"2019W29","United Kingdom","Total","Number","10 303"
"2019W29","United Kingdom","Males","Number","5 165"
"2019W29","United Kingdom","Females","Number","5 138"
"2019W29","Iceland","Total","Number","30"
"2019W29","Iceland","Males","Number","14"
"2019W29","Iceland","Females","Number","16"
"2019W29","Liechtenstein","Total","Number","4"
"2019W29","Liechtenstein","Males","Number","2"
"2019W29","Liechtenstein","Females","Number","2"
"2019W29","Norway","Total","Number","742"
"2019W29","Norway","Males","Number","378"
"2019W29","Norway","Females","Number","364"
"2019W29","Switzerland","Total","Number","1 206"
"2019W29","Switzerland","Males","Number","589"
"2019W29","Switzerland","Females","Number","617"
"2019W29","Montenegro","Total","Number","112"
"2019W29","Montenegro","Males","Number","56"
"2019W29","Montenegro","Females","Number","56"
"2019W29","Albania","Total","Number","370"
"2019W29","Albania","Males","Number","207"
"2019W29","Albania","Females","Number","163"
"2019W29","Serbia","Total","Number","1 766"
"2019W29","Serbia","Males","Number","894"
"2019W29","Serbia","Females","Number","872"
"2019W29","Andorra","Total","Number","6"
"2019W29","Andorra","Males","Number","5"
"2019W29","Andorra","Females","Number","1"
"2019W29","Armenia","Total","Number","473"
"2019W29","Armenia","Males","Number","234"
"2019W29","Armenia","Females","Number","239"
"2019W29","Georgia","Total","Number","768"
"2019W29","Georgia","Males","Number","400"
"2019W29","Georgia","Females","Number","368"
"2019W30","Belgium","Total","Number","2 318"
"2019W30","Belgium","Males","Number","1 138"
"2019W30","Belgium","Females","Number","1 180"
"2019W30","Bulgaria","Total","Number","1 963"
"2019W30","Bulgaria","Males","Number","1 062"
"2019W30","Bulgaria","Females","Number","901"
"2019W30","Czechia","Total","Number","2 171"
"2019W30","Czechia","Males","Number","1 095"
"2019W30","Czechia","Females","Number","1 076"
"2019W30","Denmark","Total","Number","967"
"2019W30","Denmark","Males","Number","509"
